team_picks,opponent_picks,picked_hero,win,match_id,start_time,patch_id
"[121, 53, 80, 30, 9]","[74, 75, 5, 44, 21]",9,0,5179527787,1577919129,42
"[110, 30, 42, 74, 70]","[39, 86, 6, 49, 128]",42,0,5179562028,1577922333,42
"[34, 5, 42, 23, 128]","[84, 14, 87, 47, 54]",42,0,5182150048,1578078101,42
"[75, 42, 99, 35, 101]","[5, 56, 67, 74, 71]",42,0,5182189979,1578080569,42
"[42, 119, 95, 88, 1]","[99, 46, 5, 22, 61]",42,1,5182999606,1578136976,42
"[50, 89, 32, 82, 110]","[12, 14, 16, 20, 51]",89,1,5183061763,1578139629,42
"[114, 30, 42, 96, 64]","[108, 105, 47, 14, 100]",42,1,5183159829,1578143369,42
"[14, 129, 21, 119, 89]","[84, 8, 22, 20, 59]",89,0,5183242171,1578146334,42
"[22, 84, 12, 88, 7]","[23, 94, 54, 91, 75]",22,0,5183371757,1578150965,42
"[11, 56, 42, 100, 68]","[9, 120, 50, 57, 59]",42,1,5183645548,1578163140,42
"[42, 119, 56, 14, 29]","[50, 2, 39, 41, 20]",42,1,5183701275,1578166179,42
"[63, 119, 75, 44, 108]","[35, 50, 41, 40, 47]",63,0,5183752513,1578169208,42
"[22, 100, 56, 101, 12]","[59, 20, 41, 84, 14]",22,1,5183798572,1578172163,42
"[22, 84, 56, 88, 6]","[85, 58, 1, 74, 5]",22,0,5183832507,1578174508,42
"[93, 86, 22, 85, 56]","[128, 32, 104, 9, 14]",22,0,5183868244,1578177217,42
"[21, 11, 108, 50, 42]","[26, 75, 8, 14, 97]",42,1,5183932618,1578183009,42
"[108, 75, 46, 101, 41]","[50, 23, 106, 29, 31]",108,0,5185115617,1578245431,42
"[93, 44, 84, 64, 32]","[63, 6, 30, 56, 9]",32,1,5185230274,1578252061,42
"[31, 32, 35, 1, 102]","[114, 44, 4, 84, 64]",32,0,5185278659,1578255016,42
"[108, 84, 11, 12, 27]","[14, 113, 7, 40, 93]",108,0,5185339819,1578258982,42
"[108, 109, 53, 126, 88]","[75, 68, 41, 59, 58]",88,1,5188134846,1578445799,42
"[4, 101, 63, 129, 94]","[126, 110, 77, 18, 93]",94,1,5188152369,1578447850,42
"[12, 42, 101, 47, 31]","[128, 1, 64, 84, 39]",42,1,5192431654,1578735369,42
"[44, 22, 42, 121, 61]","[41, 86, 110, 114, 2]",42,1,5192499012,1578739035,42
"[35, 20, 114, 48, 84]","[22, 5, 44, 89, 97]",20,1,5193645721,1578805386,42
"[70, 25, 14, 54, 44]","[104, 74, 49, 50, 90]",70,0,5193679230,1578807588,42
"[84, 42, 120, 50, 22]","[26, 35, 103, 85, 81]",42,1,5193716465,1578809842,42
"[26, 63, 14, 84, 89]","[99, 95, 42, 36, 112]",89,1,5193882564,1578818630,42
"[44, 39, 14, 27, 70]","[4, 89, 75, 6, 64]",70,0,5195222267,1578905361,42
"[74, 42, 113, 47, 26]","[56, 84, 8, 55, 97]",42,0,5195251727,1578907569,42
"[17, 6, 20, 5, 70]","[26, 85, 44, 25, 121]",20,0,5195398083,1578916869,42
"[26, 7, 21, 14, 4]","[84, 126, 31, 93, 23]",4,0,5195551733,1578923908,42
"[10, 14, 87, 26, 89]","[27, 50, 17, 12, 6]",89,0,5198290970,1579113010,42
"[2, 42, 13, 50, 40]","[83, 8, 14, 104, 21]",42,1,5198341141,1579116661,42
"[99, 35, 23, 84, 41]","[74, 93, 26, 14, 110]",35,0,5198392314,1579120597,42
"[50, 104, 23, 42, 119]","[15, 114, 2, 37, 14]",42,1,5199545073,1579202898,42
"[14, 108, 44, 22, 50]","[86, 63, 59, 40, 98]",22,1,5199584931,1579205932,42
"[94, 119, 70, 18, 84]","[6, 90, 81, 50, 26]",70,1,5200872358,1579295793,42
"[35, 110, 114, 83, 5]","[44, 128, 31, 108, 82]",5,0,5201515775,1579344385,42
"[30, 10, 14, 104, 22]","[93, 74, 63, 86, 84]",22,1,5201868994,1579359503,42
"[1, 42, 99, 68, 5]","[109, 35, 14, 90, 84]",42,1,5201941378,1579362619,42
"[2, 27, 26, 80, 42]","[14, 95, 126, 40, 101]",42,1,5202000098,1579365305,42
"[36, 48, 6, 37, 75]","[17, 108, 20, 119, 62]",48,1,5202115647,1579371276,42
"[110, 70, 4, 21, 76]","[6, 84, 14, 93, 90]",70,0,5202207844,1579376610,42
"[20, 8, 9, 21, 108]","[70, 35, 74, 22, 85]",20,0,5202347691,1579386070,42
"[75, 32, 42, 81, 84]","[67, 47, 2, 112, 74]",42,0,5203797473,1579476624,42
"[50, 49, 5, 107, 47]","[101, 26, 53, 10, 9]",49,1,5479789093,1592682717,45
"[78, 5, 31, 42, 82]","[26, 30, 73, 98, 15]",42,0,5479836179,1592685691,45
"[80, 5, 128, 87, 42]","[64, 120, 112, 6, 99]",42,0,5479873326,1592688198,45
"[90, 119, 2, 4, 104]","[35, 14, 89, 83, 25]",4,0,5479909905,1592690972,45
"[107, 45, 42, 108, 93]","[84, 30, 129, 35, 44]",108,0,5480513551,1592731723,45
"[5, 14, 42, 4, 35]","[26, 101, 103, 1, 39]",35,1,5480584768,1592735426,45
"[26, 62, 13, 42, 23]","[37, 64, 35, 81, 1]",42,0,5480633156,1592737864,45
"[28, 38, 50, 6, 47]","[27, 99, 66, 32, 114]",6,1,5480916902,1592749619,45
"[64, 42, 120, 49, 101]","[14, 31, 63, 8, 10]",42,1,5480962709,1592751403,45
"[26, 79, 108, 18, 10]","[48, 64, 14, 8, 17]",108,0,5481029741,1592754289,45
"[89, 1, 81, 128, 27]","[70, 40, 103, 60, 56]",89,0,5481196741,1592762844,45
"[32, 120, 15, 5, 68]","[51, 63, 34, 56, 101]",15,0,5481904322,1592819466,45
"[10, 35, 40, 89, 14]","[11, 39, 21, 4, 12]",89,0,5481941053,1592821798,45
"[85, 35, 40, 74, 63]","[4, 70, 18, 71, 80]",35,1,5482058989,1592828209,45
"[39, 87, 2, 12, 9]","[59, 101, 61, 81, 86]",12,1,5482270022,1592837159,45
"[71, 7, 84, 42, 61]","[91, 121, 35, 54, 46]",42,1,5482459795,1592846507,45
"[26, 119, 32, 42, 10]","[107, 64, 87, 93, 39]",42,1,5482509464,1592849352,45
"[7, 70, 105, 114, 99]","[17, 53, 108, 18, 82]",70,1,5482590530,1592854246,45
"[86, 35, 26, 62, 56]","[43, 28, 71, 23, 93]",35,1,5482628271,1592856625,45
"[5, 14, 1, 25, 34]","[30, 18, 84, 60, 75]",5,0,5483284230,1592911015,45
"[68, 101, 108, 17, 48]","[26, 63, 7, 70, 106]",48,0,5483344239,1592914168,45
"[14, 99, 50, 6, 113]","[110, 5, 2, 93, 36]",6,0,5490361308,1593350151,45
"[84, 9, 67, 42, 17]","[87, 105, 2, 41, 114]",42,0,5490628025,1593361424,45
"[50, 112, 108, 63, 35]","[14, 30, 105, 1, 4]",35,0,5495699149,1593685269,46
"[9, 26, 93, 108, 34]","[104, 99, 95, 68, 74]",108,1,5497770328,1593805200,46
"[74, 42, 48, 21, 114]","[30, 86, 28, 10, 44]",42,1,5497808800,1593807582,46
"[63, 119, 99, 83, 12]","[44, 26, 42, 129, 16]",12,1,5498707410,1593865461,46
"[68, 45, 81, 48, 17]","[64, 69, 39, 93, 14]",48,0,5498778253,1593868385,46
"[5, 121, 38, 42, 34]","[30, 84, 104, 8, 47]",42,0,5499293631,1593891770,46
"[86, 5, 97, 1, 6]","[29, 14, 93, 60, 28]",5,0,5499339612,1593894594,46
"[26, 5, 42, 96, 54]","[14, 9, 7, 89, 17]",42,0,5500264772,1593951905,46
"[68, 71, 23, 42, 44]","[30, 86, 63, 109, 126]",42,1,5500334761,1593954622,46
"[85, 68, 40, 42, 39]","[86, 101, 7, 46, 48]",42,0,5500427921,1593958255,46
"[57, 35, 14, 18, 70]","[121, 21, 96, 4, 25]",35,1,5500580510,1593964703,46
"[88, 84, 43, 44, 17]","[64, 22, 50, 28, 104]",84,1,5500962893,1593987287,46
"[99, 90, 26, 77, 10]","[35, 121, 114, 80, 60]",77,0,5500997872,1593990506,46
"[110, 86, 2, 35, 10]","[84, 119, 99, 93, 39]",35,0,5547310612,1596296628,46
"[25, 51, 73, 48, 58]","[36, 99, 26, 8, 43]",48,0,5547405502,1596300076,46
"[87, 64, 51, 35, 42]","[84, 68, 114, 8, 43]",42,0,5547703652,1596313775,46
"[53, 64, 1, 105, 23]","[85, 37, 93, 7, 95]",64,0,5547764510,1596317250,46
"[50, 26, 119, 6, 62]","[5, 79, 1, 49, 44]",6,0,5547803024,1596319723,46
"[31, 26, 60, 42, 22]","[87, 25, 104, 12, 21]",42,0,5547837061,1596322146,46
"[3, 86, 74, 99, 42]","[26, 22, 35, 21, 104]",42,0,5548714348,1596367798,46
"[26, 74, 35, 120, 44]","[114, 91, 33, 2, 4]",35,0,5548781131,1596370232,46
"[84, 26, 6, 11, 101]","[87, 121, 108, 1, 70]",84,0,5548970210,1596376457,46
"[31, 40, 60, 42, 94]","[58, 105, 56, 8, 112]",42,0,5549057738,1596379280,46
"[30, 16, 114, 77, 101]","[14, 6, 68, 70, 74]",77,0,5549327147,1596389278,46
"[30, 3, 96, 35, 21]","[87, 71, 49, 93, 107]",35,0,5549416338,1596393288,46
"[26, 68, 42, 129, 114]","[14, 22, 2, 120, 93]",42,0,5549467819,1596395816,46
"[26, 121, 81, 28, 6]","[16, 27, 19, 12, 40]",6,0,5611970144,1599947370,46
"[51, 12, 59, 70, 94]","[47, 31, 37, 60, 93]",12,1,5613291044,1600015096,46
"[107, 22, 38, 35, 47]","[5, 49, 17, 2, 37]",38,0,5613361093,1600018280,46
"[71, 26, 63, 35, 39]","[43, 107, 75, 12, 53]",35,1,5615057017,1600126242,46
"[84, 26, 14, 35, 44]","[23, 106, 112, 87, 74]",35,1,5615258969,1600145383,46
"[26, 74, 120, 106, 6]","[33, 22, 41, 49, 12]",6,1,5615399147,1600156363,46
"[5, 44, 30, 64, 35]","[14, 84, 28, 36, 109]",35,1,5616385089,1600207894,46
"[62, 121, 48, 4, 56]","[107, 39, 94, 37, 17]",48,1,5616528919,1600223024,46
"[28, 95, 6, 74, 47]","[114, 56, 1, 37, 34]",95,1,5616567151,1600226394,46
"[86, 100, 67, 70, 35]","[105, 26, 44, 21, 110]",35,1,5616675820,1600235522,46
"[21, 35, 7, 10, 54]","[26, 14, 32, 2, 41]",35,0,5616830638,1600246937,46
"[22, 41, 19, 101, 110]","[26, 44, 47, 11, 33]",41,0,5617373470,1600272389,46
"[22, 87, 2, 35, 11]","[88, 45, 71, 67, 75]",35,0,5617884618,1600308630,46
"[110, 50, 100, 35, 56]","[20, 27, 129, 6, 44]",35,0,5617948744,1600315912,46
"[74, 84, 2, 44, 14]","[19, 75, 95, 47, 56]",84,1,5618018085,1600321826,46
"[22, 54, 35, 102, 18]","[86, 85, 16, 42, 74]",35,0,5618054561,1600324834,46
"[14, 40, 26, 21, 108]","[19, 75, 97, 70, 10]",21,0,5623152195,1600607803,46
"[71, 5, 104, 35, 74]","[31, 27, 129, 7, 44]",35,0,5623266796,1600611690,46
"[26, 8, 14, 35, 36]","[84, 101, 59, 12, 13]",35,0,5623487575,1600620120,46
"[5, 37, 49, 35, 67]","[74, 9, 10, 106, 64]",5,1,5624941483,1600709546,46
"[30, 75, 97, 23, 42]","[84, 128, 104, 8, 88]",42,0,5625001679,1600712565,46
"[5, 28, 17, 128, 56]","[16, 84, 35, 36, 14]",56,0,5625055138,1600715493,46
"[8, 26, 45, 14, 22]","[37, 120, 31, 41, 84]",22,1,5625459027,1600750684,46
"[121, 84, 22, 99, 1]","[75, 101, 21, 6, 8]",22,1,5625496553,1600753723,46
"[53, 68, 54, 64, 56]","[23, 2, 35, 85, 6]",56,1,5625582631,1600760247,46
"[75, 8, 25, 105, 32]","[74, 85, 40, 99, 1]",75,1,5625620289,1600762835,46
"[14, 101, 16, 56, 84]","[86, 26, 104, 1, 94]",56,1,5625664135,1600765781,46
"[22, 27, 28, 42, 53]","[45, 25, 2, 101, 67]",42,1,5625714145,1600768950,46
"[35, 31, 74, 84, 56]","[110, 26, 100, 70, 17]",56,1,5625761160,1600771788,46
"[53, 14, 22, 32, 67]","[3, 26, 18, 94, 56]",22,1,5625823708,1600775019,46
"[84, 71, 1, 6, 21]","[64, 26, 42, 77, 82]",84,0,5625896188,1600778195,46
"[26, 87, 99, 35, 56]","[48, 27, 71, 94, 44]",35,0,5625969514,1600781073,46
"[85, 30, 27, 22, 93]","[5, 21, 9, 109, 47]",22,0,5626109976,1600786183,46
"[31, 69, 30, 42, 21]","[3, 104, 41, 25, 73]",42,1,5626886184,1600841698,46
"[14, 25, 86, 42, 11]","[6, 101, 31, 18, 44]",42,1,5626927691,1600845037,46
"[45, 75, 126, 2, 41]","[50, 14, 5, 54, 32]",75,0,5627321445,1600867378,46
"[128, 21, 8, 104, 56]","[62, 22, 42, 44, 23]",56,0,5627406276,1600870598,46
"[35, 44, 52, 81, 101]","[45, 9, 104, 60, 99]",44,0,5627601521,1600878573,46
"[63, 27, 60, 39, 32]","[36, 81, 76, 41, 47]",32,0,5627651213,1600880947,46
"[94, 23, 35, 20, 22]","[4, 43, 90, 19, 52]",20,1,5627746981,1600885959,46
"[41, 33, 37, 59, 53]","[32, 83, 52, 47, 58]",41,0,5627796552,1600888839,46
"[1, 55, 126, 56, 22]","[53, 62, 48, 114, 84]",1,0,5627861160,1600893100,46
"[5, 40, 67, 56, 98]","[21, 99, 20, 59, 47]",98,0,5627976806,1600904252,46
"[86, 35, 110, 94, 106]","[60, 89, 44, 113, 23]",94,1,5628507294,1600946999,46
"[32, 1, 77, 105, 74]","[39, 26, 67, 93, 47]",32,0,5628571385,1600950114,46
"[8, 4, 104, 45, 41]","[67, 114, 78, 62, 40]",41,0,5628693380,1600955091,46
"[87, 94, 8, 111, 36]","[72, 51, 21, 4, 73]",94,0,5628959511,1600965888,46
"[99, 91, 95, 47, 113]","[1, 2, 70, 44, 35]",47,1,5628989227,1600967374,46
"[9, 81, 103, 8, 42]","[31, 57, 22, 126, 94]",42,0,5629124087,1600974831,46
"[53, 36, 22, 41, 44]","[85, 56, 30, 104, 42]",22,0,5629250759,1600984188,46
"[74, 37, 71, 32, 67]","[5, 7, 35, 104, 46]",67,1,5640308961,1601668141,46
"[84, 102, 128, 11, 93]","[26, 35, 44, 32, 39]",84,0,5640366518,1601671951,46
"[5, 1, 47, 105, 97]","[45, 84, 14, 54, 8]",47,1,5640415563,1601675731,46
"[84, 14, 53, 110, 56]","[93, 74, 63, 97, 112]",56,0,5640449652,1601678845,46
"[119, 26, 70, 56, 13]","[36, 30, 6, 51, 106]",56,1,5640496256,1601683918,46
"[35, 86, 30, 51, 56]","[119, 5, 97, 4, 6]",56,1,5640526082,1601687162,46
"[35, 26, 119, 42, 63]","[29, 37, 59, 74, 113]",26,1,5640561351,1601690696,46
"[26, 50, 41, 42, 35]","[83, 22, 104, 109, 39]",42,1,5640599002,1601693766,46
"[53, 26, 56, 2, 106]","[100, 39, 54, 1, 95]",56,1,5641337504,1601734604,46
"[85, 42, 50, 56, 80]","[14, 25, 19, 46, 93]",56,1,5641435190,1601738381,46
"[64, 90, 8, 22, 32]","[26, 14, 71, 95, 39]",22,0,5641513678,1601741555,46
"[84, 70, 22, 80, 59]","[90, 21, 19, 41, 35]",84,0,5641764923,1601753896,46
"[14, 5, 62, 56, 76]","[86, 55, 104, 11, 67]",56,1,5641830493,1601757901,46
"[43, 88, 22, 2, 8]","[64, 19, 28, 67, 94]",22,0,5641878032,1601761276,46
"[22, 96, 53, 42, 61]","[87, 71, 101, 114, 35]",42,0,5642612194,1601810735,46
"[84, 121, 28, 56, 70]","[26, 63, 2, 8, 76]",56,1,5642965474,1601824735,46
"[32, 57, 17, 5, 28]","[96, 35, 62, 41, 11]",5,1,5643403304,1601848230,46
"[26, 86, 59, 4, 74]","[79, 56, 101, 84, 93]",4,0,5643437083,1601851340,46
"[14, 3, 42, 126, 39]","[44, 95, 101, 86, 22]",42,1,5643487393,1601856842,46
"[101, 14, 25, 21, 56]","[48, 44, 1, 51, 68]",56,1,5643514796,1601859897,46
"[27, 26, 114, 56, 74]","[104, 52, 44, 8, 21]",56,1,5644034364,1601897480,46
"[26, 21, 23, 47, 11]","[14, 36, 32, 77, 48]",26,0,5644089588,1601900264,46
"[101, 21, 44, 108, 56]","[104, 81, 128, 74, 67]",108,1,5644674995,1601926926,46
"[95, 26, 126, 1, 107]","[25, 39, 81, 36, 48]",26,0,5644814536,1601937153,46
"[26, 114, 42, 83, 111]","[30, 44, 2, 16, 7]",42,0,5644834802,1601939460,46
"[30, 98, 11, 53, 42]","[50, 44, 101, 6, 48]",42,0,5644866373,1601943200,46
"[68, 99, 101, 56, 36]","[59, 86, 41, 50, 104]",56,1,5645554221,1601989313,46
"[87, 119, 36, 56, 39]","[31, 21, 101, 84, 12]",56,1,5646156342,1602017991,46
"[37, 31, 97, 56, 74]","[84, 26, 32, 85, 10]",56,0,5646252541,1602027704,46
"[50, 71, 53, 42, 106]","[81, 26, 84, 4, 41]",42,1,5646277724,1602030933,46
"[7, 59, 56, 90, 31]","[14, 26, 60, 21, 41]",56,1,5646953395,1602075881,46
"[107, 84, 59, 41, 21]","[26, 35, 23, 34, 95]",84,1,5647029520,1602078897,46
"[26, 9, 95, 22, 42]","[62, 37, 113, 78, 6]",42,0,5647143714,1602083302,46
"[19, 112, 32, 56, 10]","[14, 18, 89, 91, 12]",56,0,5647306251,1602090316,46
"[84, 86, 43, 114, 44]","[14, 5, 8, 104, 10]",84,0,5648202947,1602155238,46
"[40, 93, 56, 37, 83]","[63, 20, 42, 99, 112]",83,1,5648259776,1602158087,46
"[25, 68, 42, 21, 97]","[14, 86, 22, 93, 99]",42,1,5648352677,1602162053,46
"[25, 7, 14, 42, 56]","[21, 62, 2, 8, 76]",42,0,5648503715,1602167937,46
"[21, 26, 41, 61, 6]","[121, 112, 99, 25, 12]",21,1,5648830332,1602183514,46
"[64, 22, 100, 42, 56]","[44, 21, 5, 35, 11]",42,1,5648893092,1602187369,46
"[40, 74, 7, 56, 36]","[14, 53, 33, 6, 46]",56,0,5648950309,1602191477,46
"[100, 28, 21, 56, 23]","[61, 16, 49, 42, 25]",56,1,5650024211,1602261953,46
"[83, 21, 40, 19, 56]","[84, 22, 104, 1, 39]",56,0,5650098437,1602265433,46
"[113, 121, 93, 74, 56]","[88, 14, 26, 54, 44]",56,0,5650158305,1602268447,46
"[104, 49, 13, 11, 56]","[86, 114, 41, 30, 18]",56,0,5651430360,1602348504,46
"[99, 11, 108, 49, 93]","[101, 44, 36, 23, 31]",108,1,5651486344,1602351089,46
"[20, 114, 42, 88, 75]","[35, 3, 8, 87, 12]",42,1,5652791096,1602427141,46
"[14, 112, 99, 56, 63]","[62, 121, 104, 21, 75]",56,0,5652851089,1602429503,46
"[30, 63, 98, 56, 76]","[5, 21, 84, 93, 41]",56,0,5652929181,1602432893,46
"[19, 84, 35, 56, 6]","[101, 25, 18, 41, 104]",56,0,5652993056,1602435966,46
"[113, 120, 42, 1, 43]","[35, 44, 23, 39, 36]",42,1,5656443345,1602681669,46
"[2, 104, 67, 36, 50]","[22, 98, 28, 102, 5]",104,0,5656511815,1602684392,46
"[53, 72, 70, 36, 11]","[126, 74, 85, 95, 9]",11,1,5656681658,1602691540,46
"[74, 27, 56, 110, 35]","[30, 103, 104, 8, 39]",56,1,5656752239,1602695024,46
"[35, 18, 12, 26, 42]","[111, 84, 21, 129, 41]",42,1,5656801201,1602697618,46
"[14, 26, 41, 35, 93]","[21, 22, 64, 80, 101]",26,0,5656858237,1602700891,46
"[26, 54, 56, 87, 39]","[14, 101, 71, 21, 42]",56,1,5656905218,1602703811,46
"[5, 20, 109, 39, 56]","[14, 44, 26, 36, 74]",56,1,5656943007,1602706405,46
"[26, 39, 120, 30, 4]","[84, 119, 93, 32, 6]",26,1,5656987987,1602709946,46
"[22, 104, 39, 20, 56]","[30, 74, 64, 18, 54]",56,1,5657035801,1602714642,46
"[85, 57, 71, 39, 35]","[19, 74, 44, 84, 33]",35,0,5657071560,1602718940,46
"[99, 119, 91, 39, 56]","[26, 41, 42, 16, 22]",56,1,5657100895,1602722906,46
"[105, 39, 54, 30, 56]","[69, 6, 74, 18, 112]",56,0,5657125081,1602725867,46
"[5, 39, 86, 38, 56]","[9, 14, 107, 11, 32]",56,0,5657155914,1602729099,46
"[83, 121, 6, 14, 42]","[43, 74, 28, 54, 106]",42,0,5657680826,1602766720,46
"[11, 53, 36, 69, 56]","[105, 84, 41, 42, 47]",56,0,5657759199,1602770784,46
"[86, 41, 56, 21, 39]","[37, 108, 8, 36, 18]",56,0,5658216670,1602794859,46
"[14, 26, 72, 56, 91]","[50, 9, 41, 44, 75]",56,1,5658251632,1602797870,46
"[128, 44, 114, 26, 108]","[22, 37, 129, 14, 18]",108,1,5658287506,1602801251,46
"[14, 84, 35, 42, 74]","[112, 6, 93, 101, 25]",42,0,5658311611,1602803959,46
"[85, 26, 10, 106, 42]","[23, 14, 36, 6, 1]",42,1,5658414928,1602815697,46
"[50, 14, 120, 42, 34]","[22, 96, 83, 1, 106]",42,0,5658806525,1602846339,46
"[30, 7, 48, 42, 99]","[14, 44, 121, 100, 23]",42,0,5659003838,1602855453,46
"[60, 14, 45, 63, 10]","[105, 5, 73, 93, 74]",45,0,5659223831,1602863752,46
"[20, 75, 6, 48, 126]","[85, 83, 71, 113, 14]",48,1,5659295292,1602866722,46
"[74, 26, 68, 84, 42]","[11, 105, 71, 28, 70]",42,0,5659387009,1602870927,46
"[5, 21, 42, 76, 2]","[10, 14, 36, 32, 62]",42,1,5660416383,1602937799,46
"[10, 76, 107, 28, 42]","[14, 84, 44, 67, 74]",42,0,5660501470,1602941153,46
"[56, 17, 63, 6, 9]","[44, 4, 50, 120, 69]",6,1,5660673652,1602947383,46
"[11, 35, 2, 22, 45]","[94, 40, 72, 108, 95]",45,1,5660750950,1602950293,46
"[26, 30, 42, 1, 7]","[71, 94, 12, 14, 56]",42,0,5660833968,1602953657,46
"[59, 5, 30, 72, 35]","[26, 71, 56, 80, 47]",5,0,5661735626,1603011824,46
"[14, 26, 59, 6, 56]","[84, 47, 39, 129, 44]",56,1,5661827522,1603016339,46
"[31, 103, 128, 81, 106]","[105, 30, 104, 11, 8]",81,0,5661886134,1603019197,46
"[104, 11, 22, 8, 7]","[85, 5, 23, 98, 48]",22,0,5662290735,1603034925,46
"[94, 45, 21, 22, 74]","[71, 105, 57, 95, 23]",22,1,5662373193,1603038439,46
"[104, 31, 84, 93, 11]","[5, 62, 28, 74, 89]",84,0,5662460251,1603042572,46
"[26, 48, 129, 21, 63]","[121, 83, 94, 89, 14]",21,0,5662533610,1603046138,46
"[64, 7, 69, 94, 42]","[108, 105, 56, 41, 14]",42,0,5663997381,1603143778,46
"[30, 104, 84, 56, 11]","[27, 26, 95, 22, 71]",56,0,5664034781,1603147563,46
"[53, 77, 79, 46, 56]","[37, 58, 114, 126, 2]",56,0,5664056540,1603150183,46
"[18, 36, 17, 86, 44]","[50, 121, 49, 54, 45]",36,1,5664642861,1603197504,46
"[14, 81, 87, 56, 21]","[71, 36, 18, 44, 73]",56,0,5664713025,1603200512,46
"[26, 48, 35, 10, 5]","[27, 104, 54, 62, 74]",48,0,5665006352,1603213188,46
"[5, 56, 84, 9, 35]","[87, 29, 44, 69, 32]",56,1,5665062903,1603216164,46
"[14, 26, 49, 56, 101]","[44, 39, 17, 50, 18]",56,1,5665119376,1603219707,46
"[95, 126, 23, 108, 8]","[14, 104, 41, 110, 107]",108,0,5665219065,1603226386,46
"[35, 14, 129, 94, 56]","[83, 95, 88, 128, 49]",56,0,5665250455,1603228902,46
"[14, 86, 18, 56, 80]","[50, 101, 44, 105, 60]",56,1,5666333304,1603302590,46
"[68, 21, 51, 35, 56]","[14, 26, 99, 41, 48]",56,1,5666375658,1603304928,46
"[6, 20, 26, 104, 56]","[14, 74, 28, 112, 42]",56,1,5666425821,1603307892,46
"[74, 67, 46, 21, 108]","[22, 26, 48, 101, 2]",108,1,5666516533,1603314181,46
"[105, 56, 73, 53, 35]","[71, 99, 83, 100, 44]",56,1,5666556620,1603317722,46
"[68, 26, 74, 63, 42]","[14, 121, 56, 48, 100]",42,0,5666657104,1603329267,46
"[75, 78, 48, 27, 1]","[25, 85, 84, 54, 82]",48,1,5666677165,1603331476,46
"[84, 74, 45, 42, 98]","[6, 104, 18, 95, 41]",42,1,5666706503,1603334419,46
"[102, 5, 17, 6, 32]","[105, 93, 2, 50, 56]",5,1,5666733519,1603337078,46
"[31, 56, 21, 102, 82]","[30, 108, 33, 6, 12]",56,1,5666767070,1603340348,46
"[37, 56, 94, 26, 74]","[5, 71, 19, 41, 22]",56,1,5667526969,1603384514,46
"[85, 14, 56, 41, 42]","[40, 93, 11, 35, 70]",42,1,5667683942,1603392766,46
"[41, 107, 32, 113, 56]","[26, 11, 6, 128, 42]",56,1,5667731378,1603395633,46
"[25, 108, 14, 44, 36]","[52, 121, 82, 8, 53]",108,1,5667782939,1603399134,46
"[21, 26, 99, 56, 101]","[5, 39, 53, 93, 44]",56,1,5667819134,1603401979,46
"[26, 83, 98, 56, 114]","[21, 109, 31, 71, 23]",56,1,5667847658,1603404562,46
"[37, 40, 2, 6, 94]","[104, 110, 36, 108, 67]",6,1,5667886679,1603408716,46
"[14, 56, 53, 74, 82]","[105, 129, 44, 17, 111]",56,1,5669233157,1603494288,46
"[62, 33, 2, 44, 94]","[105, 111, 63, 110, 104]",33,1,5669257270,1603496796,46
"[78, 19, 101, 35, 56]","[91, 96, 93, 27, 9]",56,0,5669298826,1603501342,46
"[104, 21, 42, 96, 114]","[99, 26, 25, 44, 93]",42,1,5669382976,1603508688,46
"[31, 83, 71, 10, 6]","[53, 26, 70, 74, 18]",6,0,5669436723,1603512768,46
"[121, 84, 98, 42, 10]","[63, 62, 81, 54, 14]",42,1,5670764017,1603580887,46
"[71, 84, 8, 54, 14]","[29, 37, 2, 94, 44]",84,1,5670795990,1603584107,46
"[85, 98, 20, 56, 34]","[9, 5, 69, 106, 8]",56,0,5670824124,1603587085,46
"[27, 104, 5, 106, 42]","[87, 8, 74, 101, 2]",42,0,5670869164,1603591331,46
"[104, 30, 6, 11, 75]","[93, 95, 44, 62, 9]",104,1,5671165128,1603610847,46
"[48, 113, 51, 23, 72]","[67, 81, 66, 21, 27]",72,1,5671216445,1603613536,46
"[14, 11, 99, 5, 95]","[46, 41, 21, 2, 53]",99,1,5672082394,1603651600,46
"[128, 58, 96, 8, 11]","[31, 50, 41, 29, 120]",96,1,5672115389,1603653442,46
"[21, 18, 6, 42, 40]","[75, 63, 113, 70, 14]",42,1,5672390446,1603676722,46
"[107, 56, 98, 30, 23]","[29, 84, 8, 5, 34]",56,1,5691602645,1604783681,46
"[32, 27, 56, 23, 19]","[51, 99, 101, 17, 28]",56,0,5691649094,1604786650,46
"[126, 108, 105, 32, 14]","[71, 104, 114, 27, 41]",108,1,5692322110,1604830515,46
"[74, 84, 69, 42, 97]","[14, 41, 17, 61, 114]",42,0,5692399584,1604834137,46
"[14, 84, 23, 10, 42]","[87, 74, 41, 100, 82]",42,0,5692776903,1604848265,46
"[6, 86, 5, 56, 46]","[50, 60, 74, 44, 19]",56,1,5692841957,1604850816,46
"[14, 56, 54, 114, 10]","[101, 50, 104, 32, 44]",56,0,5693024034,1604858967,46
"[105, 84, 59, 7, 56]","[14, 92, 1, 23, 21]",56,1,5693141515,1604865196,46
"[7, 90, 21, 6, 76]","[96, 16, 99, 74, 41]",6,0,5693256999,1604872807,46
"[65, 2, 56, 69, 39]","[129, 41, 128, 18, 15]",56,0,5693808666,1604919732,46
"[64, 21, 54, 74, 42]","[84, 104, 82, 29, 56]",42,0,5694087529,1604931831,46
